aX,aY,aZ,gX,gY,gZ
-0.014,-0.012,0.734,0.916,1.526,1.587
-0.019,0.005,0.845,0.549,1.099,1.343
0.017,-0.031,0.893,1.038,0.916,0.854
0.053,-0.027,0.953,0.977,1.526,0.183
0.045,-0.063,1.206,0.854,0.916,0.183
0.012,-0.067,1.078,-0.305,0.549,0.610
-0.016,-0.031,1.027,-0.061,1.282,0.610
-0.071,0.000,0.796,-0.061,1.099,0.488
0.097,0.008,0.927,0.122,1.770,0.366
0.021,-0.066,1.096,1.038,0.488,0.061
-0.067,-0.017,0.920,1.221,1.404,-0.610
0.032,-0.033,0.898,1.282,2.380,-0.977
0.096,-0.001,0.857,0.854,1.465,-0.916
0.004,-0.030,0.874,1.648,0.732,-0.122
0.031,-0.020,1.005,2.258,0.977,0.916
0.039,-0.115,1.195,1.831,1.343,1.404
0.073,-0.097,1.167,1.465,1.648,1.831
-0.021,0.015,0.737,1.282,0.549,2.197
-0.041,-0.010,0.719,1.709,1.709,2.625
0.134,-0.047,1.007,0.977,0.916,2.869
0.021,-0.087,1.204,0.366,1.160,2.869
0.009,-0.039,0.906,0.671,1.465,3.052
0.024,-0.011,0.828,1.648,0.977,3.174
0.005,-0.030,0.915,2.075,1.343,3.113
0.069,-0.006,0.948,1.770,1.038,3.052
0.043,-0.045,0.942,2.075,1.160,3.052
0.031,-0.028,0.967,1.892,1.282,3.052
-0.025,0.016,0.834,1.038,0.793,3.723
-0.136,-0.002,0.769,0.977,1.404,3.845
0.026,-0.064,1.167,1.404,1.587,2.869
0.260,-0.142,1.404,1.831,2.136,1.892
-0.058,-0.067,1.165,0.854,0.183,1.160
-0.095,0.020,0.639,1.648,2.075,1.099
0.023,-0.012,0.912,0.793,0.732,1.587
0.061,-0.080,1.143,-0.061,0.916,2.258
0.034,-0.050,1.068,0.183,1.404,2.380
0.040,-0.023,0.961,1.160,1.282,1.770
-0.010,0.000,0.753,2.014,1.648,1.282
0.046,-0.024,0.949,1.770,0.977,1.343
0.029,-0.103,1.149,1.099,1.038,1.770
-0.090,-0.031,0.978,0.305,0.977,2.380
0.014,-0.079,0.995,0.427,2.258,2.502
0.018,-0.049,1.011,0.305,0.977,1.831
0.025,0.001,0.892,0.671,1.221,1.404
0.052,-0.044,0.900,1.587,1.160,1.038
0.050,-0.081,1.095,1.831,1.221,1.099
-0.031,-0.007,0.940,1.587,0.427,1.587
-0.112,0.004,0.613,1.587,1.587,1.831
-0.009,0.017,0.914,1.587,1.648,2.014
0.200,-0.092,1.177,2.136,1.770,2.075
0.058,-0.154,1.466,2.136,0.488,1.770
-0.090,-0.005,0.801,1.648,1.648,2.197
-0.052,-0.002,0.803,0.305,1.160,2.869
0.041,-0.062,1.132,0.244,1.038,3.113
0.080,-0.106,1.222,1.648,1.282,2.502
0.010,-0.058,1.057,2.258,1.160,1.099
-0.051,0.003,0.753,1.648,1.465,0.427
-0.014,-0.019,0.930,0.854,1.038,1.221
0.061,-0.062,1.084,1.160,0.977,1.892
-0.115,-0.054,1.049,1.587,0.549,2.319
0.062,-0.063,0.973,1.282,1.770,2.380
0.035,-0.022,1.014,0.488,0.977,2.319
-0.052,-0.053,1.026,0.671,1.343,2.014
0.005,-0.062,0.921,1.831,1.465,1.404
0.075,0.013,0.800,1.404,1.526,1.160
-0.020,-0.017,0.828,0.305,0.977,1.221
0.103,-0.024,0.886,0.732,1.282,1.892
-0.026,-0.015,0.923,0.427,0.977,1.953
0.205,-0.091,1.193,0.061,1.709,1.526
0.049,-0.067,1.189,0.244,0.244,1.526
-0.003,-0.102,1.159,2.014,2.075,1.709
-0.041,0.072,0.473,1.953,0.916,1.465
0.005,-0.002,0.784,3.174,2.441,1.526
0.055,-0.016,1.029,1.160,0.000,2.563
-0.013,-0.027,0.940,-0.671,1.587,3.540
-0.022,-0.034,1.095,0.916,1.221,3.662
0.013,-0.082,1.104,2.258,0.671,2.563
-0.009,-0.058,1.083,2.625,1.892,1.282
-0.057,-0.001,0.767,0.977,1.343,1.160
0.158,-0.020,0.973,1.404,1.892,2.014
0.048,-0.102,1.207,2.563,0.122,2.808
-0.061,-0.028,0.918,0.977,0.854,3.357
0.054,-0.027,0.918,0.916,2.014,3.784
-0.002,-0.060,1.046,2.014,1.343,3.479
0.011,-0.067,0.923,2.319,1.221,2.686
0.072,0.011,0.852,-0.366,1.465,2.930
-0.070,-0.004,0.774,0.000,0.488,2.869
0.106,-0.038,0.987,1.648,2.258,2.258
-0.031,-0.118,1.211,-0.122,0.122,1.221
0.008,-0.022,1.029,0.122,1.343,0.977
-0.073,0.036,0.579,1.465,1.282,0.671
-0.019,0.004,0.839,2.441,2.197,-0.061
0.161,-0.051,0.947,1.099,0.977,0.488
-0.009,-0.075,1.239,0.977,-0.244,1.160
-0.028,-0.045,0.990,1.587,1.892,1.343
-0.030,0.007,0.689,0.610,1.099,1.282
0.062,-0.032,1.036,1.282,1.709,0.793
0.087,-0.035,1.001,2.014,0.854,0.671
-0.028,-0.017,0.837,0.793,1.709,0.549
0.074,0.001,0.927,0.366,1.221,1.221
-0.036,-0.030,0.816,0.793,0.244,1.831
0.116,-0.005,0.912,1.221,2.075,1.953
0.051,-0.134,1.310,0.183,1.587,1.404
-0.068,-0.042,1.056,2.136,1.221,0.977
-0.074,0.041,0.513,1.587,1.160,1.221
0.167,-0.040,1.066,0.549,2.319,2.075
-0.036,-0.045,1.101,0.977,-0.244,3.418
-0.012,-0.055,0.999,1.038,2.258,3.601
0.146,-0.082,1.173,1.404,1.221,3.235
-0.070,-0.075,1.087,3.113,0.183,3.967
0.048,-0.030,0.893,1.526,1.221,3.784
0.047,-0.086,1.228,0.610,1.526,3.723
-0.017,0.003,0.808,1.038,1.160,3.296
-0.031,-0.011,0.724,3.601,2.075,2.747
0.059,-0.038,1.008,1.099,1.160,2.747
0.091,-0.095,1.228,-2.014,0.854,3.296
-0.032,-0.040,1.009,1.648,1.343,3.296
-0.007,-0.081,0.962,2.930,1.343,2.808
0.017,-0.022,1.016,0.671,1.099,2.319
-0.019,0.021,0.735,-0.732,0.977,2.502
0.045,-0.040,0.864,1.709,1.282,2.380
0.163,-0.084,1.242,2.563,1.282,1.587
-0.049,-0.061,1.079,-1.038,0.122,1.343
-0.045,-0.027,0.869,0.793,1.099,1.831
0.050,-0.087,1.093,2.136,2.014,1.709
0.019,0.002,0.969,0.122,0.488,1.343
-0.032,0.032,0.609,0.427,1.099,1.465
-0.009,0.000,0.878,2.319,1.709,1.526
0.205,-0.117,1.304,2.380,1.526,1.343
0.084,-0.070,1.166,-0.061,0.854,1.221
-0.101,-0.023,0.872,1.160,1.099,1.770
-0.071,-0.007,0.658,2.075,0.671,2.136
0.095,-0.037,1.056,1.648,1.282,1.709
0.032,-0.057,1.114,-0.061,1.099,1.343
0.032,-0.030,0.964,0.366,0.977,0.977
-0.049,-0.018,0.815,1.404,1.648,0.916
0.049,-0.014,0.911,1.404,1.160,0.793
0.037,-0.033,0.927,0.488,1.221,0.854
0.059,0.010,0.845,-0.244,1.526,0.854
0.009,-0.034,0.905,0.000,1.099,0.793
0.138,-0.036,1.095,0.793,1.221,0.854
-0.019,-0.088,1.151,0.916,0.854,1.343
0.006,-0.046,0.982,1.648,1.404,1.892
-0.021,0.029,0.678,1.892,0.793,1.953
-0.047,-0.005,0.802,1.831,1.221,2.380
0.174,-0.055,1.030,1.465,1.160,2.686
-0.036,-0.059,1.147,1.221,0.610,2.808
0.013,-0.060,0.991,1.282,1.648,2.686
-0.016,0.000,0.824,1.282,1.038,2.441
0.030,-0.042,0.975,1.709,1.526,2.197
0.053,-0.102,1.158,1.770,1.770,1.953
-0.014,-0.012,0.910,2.075,0.732,2.075
-0.014,0.025,0.727,1.526,1.404,2.625
0.068,-0.015,0.833,0.854,0.916,3.601
0.146,-0.052,1.176,2.075,1.587,3.601
-0.037,-0.057,1.056,0.549,0.977,3.357
0.052,-0.043,0.887,2.441,1.282,3.418
-0.012,-0.061,1.020,2.441,0.793,3.845
-0.046,-0.048,0.950,1.221,0.610,4.211
-0.062,-0.005,0.837,-0.061,1.709,3.784
0.041,-0.081,1.055,0.793,1.526,3.174
0.004,-0.102,1.246,2.991,0.732,2.075
0.105,-0.104,1.070,0.305,1.709,1.404
0.036,-0.038,0.995,-0.061,0.427,1.465
0.004,-0.040,0.898,1.099,1.221,1.648
-0.053,-0.000,0.841,1.526,0.244,1.648
-0.106,0.004,0.708,0.061,1.648,0.854
0.083,-0.047,1.101,0.671,1.038,0.122
0.275,-0.160,1.497,2.319,1.465,-0.732
-0.052,-0.052,1.038,-0.366,0.549,-1.038
-0.115,-0.007,0.690,1.282,1.892,-1.160
-0.002,-0.002,0.907,0.488,0.977,-1.099
0.092,-0.032,1.031,-0.793,0.732,-0.488
0.044,-0.048,1.039,0.122,1.526,0.061
-0.075,-0.055,1.008,0.671,1.343,-0.244
-0.100,-0.042,0.935,1.038,1.282,-0.916
0.090,-0.046,1.011,0.793,1.831,-0.732
0.064,-0.061,1.107,0.854,0.977,-0.549
0.044,-0.030,0.831,0.732,0.916,-0.305
-0.040,-0.001,0.839,0.732,0.671,0.183
0.131,-0.089,1.096,0.977,1.221,0.305
0.095,-0.049,1.184,0.305,1.221,-0.305
-0.068,-0.031,1.022,1.282,1.526,-1.099
-0.114,-0.006,0.631,1.221,0.305,-1.343
0.088,-0.005,0.965,1.892,1.770,-0.854
0.046,-0.046,1.067,1.160,0.244,0.427
0.004,-0.006,1.038,0.916,0.427,0.916
-0.067,-0.006,0.800,1.282,1.648,1.221
-0.073,-0.011,0.899,1.709,1.221,1.038
0.080,-0.065,1.095,2.136,1.526,0.671
0.069,-0.013,0.958,2.258,0.916,0.732
-0.006,-0.041,0.920,2.686,1.587,1.343
0.116,-0.062,1.030,2.319,1.038,2.197
0.076,-0.107,1.285,1.343,1.343,3.174
-0.011,-0.079,1.084,1.160,1.038,3.540
-0.046,0.031,0.609,1.892,0.916,3.967
0.024,0.035,0.771,2.380,1.404,4.272
0.101,-0.061,1.029,0.610,0.793,4.883
0.016,-0.029,1.130,0.977,1.099,5.554
-0.034,-0.052,0.910,2.441,1.282,5.432
0.001,-0.007,0.890,2.136,1.160,5.798
0.024,-0.030,0.985,0.610,1.160,6.165
0.008,0.021,0.794,1.099,1.038,6.104
0.052,0.004,0.863,3.113,1.465,5.981
0.098,-0.016,0.993,2.686,1.221,6.165
-0.062,0.008,0.774,0.793,0.671,6.836
0.108,-0.010,0.952,1.648,1.404,7.507
0.064,-0.146,1.310,3.174,0.977,7.996
0.102,-0.186,1.330,4.456,2.380,7.874
-0.130,0.024,0.811,2.991,1.099,7.385
-0.011,0.068,0.568,3.845,3.296,7.385
0.129,-0.019,0.941,1.892,0.610,8.606
0.059,-0.130,1.298,1.343,0.610,9.399
-0.058,-0.043,0.938,2.075,1.953,9.338
-0.034,0.023,0.687,2.625,1.648,9.155
0.101,-0.015,0.964,3.845,2.441,8.728
0.116,-0.099,1.184,3.723,2.380,7.690
-0.034,-0.018,0.865,3.906,2.625,7.263
0.045,0.006,0.815,4.822,3.296,7.324
-0.029,0.041,0.680,4.028,1.465,7.446
0.106,-0.057,1.067,4.700,3.113,6.531
-0.118,-0.223,1.538,3.784,0.977,5.554
0.094,0.062,0.665,3.418,5.127,4.517
-0.064,0.148,0.252,4.517,-0.305,3.540
0.041,-0.028,0.994,3.540,2.380,3.601
0.089,-0.145,1.187,2.441,2.747,3.723
-0.065,-0.181,1.390,1.892,-1.282,4.395
0.078,-0.209,1.391,1.831,3.662,4.089
-0.073,0.100,0.568,-0.610,-0.610,3.601
0.005,-0.174,1.392,0.366,-1.221,1.953
0.035,-0.014,0.838,-1.099,2.686,0.854
0.084,-0.045,0.928,-0.061,-0.488,0.427
-0.069,-0.035,0.978,-1.892,0.671,0.000
0.074,0.032,0.766,-2.930,0.732,-0.244
0.029,0.028,0.772,-2.197,-1.099,-0.305
-0.061,-0.019,0.938,-2.625,0.000,-0.610
0.025,-0.082,1.081,-2.441,0.366,-1.282
-0.083,-0.063,1.101,-1.282,-0.427,-1.648
-0.005,-0.120,1.138,-0.793,0.244,-1.709
0.011,-0.108,1.234,-1.221,0.122,-1.465
-0.040,-0.096,1.051,-1.343,0.671,-1.282
-0.060,-0.048,0.917,-0.549,0.122,-0.977
-0.033,-0.014,0.804,0.061,0.549,-0.793
0.090,-0.088,1.215,-0.061,0.183,-0.427
0.082,-0.131,1.218,-0.061,1.465,-0.305
-0.015,-0.014,0.906,-0.061,1.099,-0.305
-0.093,-0.005,0.776,1.038,1.282,0.122
-0.039,-0.029,0.893,0.916,1.160,0.549
0.069,-0.034,1.054,1.099,1.648,0.916
0.092,-0.036,0.994,1.770,1.709,1.282
0.020,-0.058,1.020,1.892,1.648,1.709
-0.047,-0.012,0.910,2.380,1.648,2.075
0.023,-0.023,0.855,2.625,1.282,2.869
0.020,-0.004,0.911,2.136,0.977,3.174
0.029,0.018,0.850,1.282,1.160,2.808
0.028,-0.032,0.874,1.526,0.977,2.441
0.094,-0.068,1.137,1.770,1.160,1.648
-0.007,-0.067,1.078,0.610,0.671,1.526
-0.052,-0.012,0.798,0.549,1.404,1.526
-0.006,0.012,0.768,0.671,1.282,1.343
0.081,-0.029,1.033,0.671,1.099,1.221
0.062,-0.011,0.929,0.244,0.793,1.038
-0.007,0.050,0.661,0.427,1.892,0.732
0.043,-0.036,0.981,1.160,1.160,1.160
0.028,-0.085,1.112,0.305,0.000,1.831
0.059,-0.121,1.364,0.183,0.793,2.258
-0.111,0.010,0.834,-0.732,-0.122,2.075
-0.116,0.047,0.568,1.526,1.953,1.770
-0.026,-0.027,0.880,1.343,1.831,1.404
0.098,-0.073,1.295,0.427,1.709,1.343
0.138,-0.107,1.224,1.709,1.099,1.892
-0.017,-0.083,1.092,0.854,0.244,2.686
-0.085,0.050,0.691,0.671,2.197,2.930
-0.096,0.005,0.645,0.244,1.099,2.869
0.211,-0.117,1.354,2.686,2.136,2.014
0.062,-0.087,1.174,0.732,-0.061,1.953
-0.048,0.012,0.783,0.305,0.977,2.258
0.005,0.020,0.709,1.709,2.014,2.808
0.090,-0.061,1.070,1.221,0.610,2.625
0.079,-0.094,1.195,0.671,1.282,1.831
-0.080,-0.042,0.862,0.244,1.160,1.831
-0.003,0.008,0.793,2.014,1.343,1.770
0.098,-0.068,1.122,0.977,0.854,1.526
0.011,-0.121,1.273,-0.610,1.160,1.343
0.086,-0.041,0.953,2.136,1.831,0.916
0.012,-0.053,0.969,1.587,1.648,0.183
-0.036,0.014,0.868,-0.061,0.305,0.671
-0.081,-0.000,0.841,0.671,1.404,1.526
0.108,-0.022,0.972,1.404,1.282,1.465
0.022,-0.026,1.083,1.221,0.977,0.610
-0.050,0.012,0.750,0.854,0.977,0.549
-0.002,0.017,0.735,2.197,1.587,0.366
-0.024,-0.022,0.944,1.770,1.404,0.244
0.076,-0.135,1.221,0.671,1.038,0.305
0.026,-0.081,1.136,1.038,1.038,0.366
-0.011,0.004,0.811,1.038,0.977,0.488
-0.004,-0.019,0.803,0.854,1.587,0.427
-0.007,-0.021,0.995,0.549,0.854,0.244
0.049,-0.105,1.157,0.916,1.343,0.000
0.044,0.010,0.817,0.610,1.221,-0.122
-0.058,-0.009,0.811,1.282,1.526,0.000
-0.005,-0.000,0.851,0.977,1.160,0.244
0.030,-0.023,0.850,1.099,1.465,0.244
0.111,-0.055,1.135,1.526,1.465,0.061
-0.004,0.008,0.851,-0.427,0.549,0.122
-0.061,0.001,0.827,1.160,1.221,0.732
-0.136,-0.008,0.676,1.953,0.977,0.671
0.107,-0.065,1.205,1.709,2.136,-0.061
0.081,-0.088,1.237,-0.732,0.122,0.610
0.011,0.007,0.877,1.160,0.793,1.038
-0.052,0.020,0.691,2.319,1.770,1.038
0.031,-0.019,0.832,0.488,0.610,1.404
0.090,-0.114,1.282,0.732,1.465,1.343
0.026,-0.050,1.017,0.732,0.977,1.587
-0.049,-0.013,0.861,1.282,1.160,1.038
0.036,-0.020,0.890,0.977,1.892,0.549
0.130,-0.058,1.146,0.671,1.099,0.854
-0.052,-0.067,1.076,1.160,0.977,0.854
0.045,0.021,0.653,0.732,1.770,0.916
0.014,-0.013,0.863,1.343,2.075,0.916
0.026,-0.037,1.113,1.343,0.793,1.160
0.017,-0.043,1.065,1.099,0.610,1.465
0.024,-0.066,1.211,0.916,0.916,2.075
0.007,-0.002,0.840,0.305,0.732,2.380
-0.028,-0.014,0.935,2.014,1.892,2.380
-0.151,0.028,0.512,1.648,0.732,2.075
0.155,-0.045,1.128,2.808,2.747,2.014
-0.035,-0.061,1.188,1.160,-0.305,2.563
-0.017,0.015,0.790,0.366,1.343,3.052
-0.024,0.001,0.772,0.793,1.831,3.235
0.049,-0.035,1.018,1.099,1.526,2.686
0.045,-0.106,1.177,1.709,1.404,1.770
0.028,-0.013,0.818,1.587,1.038,1.831
0.039,-0.010,0.831,1.526,2.075,2.625
0.085,-0.076,1.073,1.099,0.916,3.357
-0.041,-0.045,1.039,0.793,0.244,3.723
-0.030,-0.029,0.840,1.221,1.648,3.296
-0.005,-0.009,0.845,2.075,1.526,2.563
0.092,-0.035,1.023,1.770,0.977,2.808
0.049,-0.106,1.192,1.709,0.549,3.235
-0.010,-0.024,0.953,0.671,1.160,3.357
-0.061,-0.013,0.851,1.160,1.282,3.113
-0.067,-0.041,0.923,2.075,1.038,2.075
0.068,-0.045,1.092,1.343,1.343,1.160
0.034,-0.021,0.930,0.610,0.977,1.038
-0.024,-0.029,0.802,1.404,1.526,1.404
0.060,-0.057,1.087,1.404,1.526,1.038
0.145,-0.150,1.380,-0.366,1.831,0.854
0.013,-0.088,1.110,-0.244,1.160,0.854
0.022,-0.096,1.069,0.916,1.099,0.671
-0.087,0.008,0.863,1.160,0.122,1.099
0.046,-0.002,0.896,1.465,2.380,0.916
0.059,-0.017,1.015,1.160,0.427,0.916
-0.058,-0.021,0.892,1.953,1.526,1.099
-0.046,-0.002,0.896,2.014,1.465,1.282
0.062,-0.083,1.151,1.343,1.648,1.709
-0.003,-0.063,1.094,1.404,1.160,1.831
-0.017,0.011,0.723,1.404,1.160,1.953
0.052,-0.001,0.831,1.770,1.526,2.197
-0.000,-0.085,1.102,1.648,1.282,2.197
-0.053,-0.031,0.855,1.770,0.977,2.197
-0.005,0.028,0.773,1.526,1.343,2.136
0.078,-0.083,1.077,0.549,0.854,2.441
0.084,-0.074,1.189,0.793,0.793,2.319
0.022,-0.112,1.127,0.732,1.526,2.075
-0.043,-0.045,1.025,0.854,0.488,1.648
-0.047,0.025,0.603,0.793,1.160,1.404
-0.059,0.042,0.724,1.404,1.465,1.160
-0.025,-0.028,0.888,1.892,1.953,1.099
0.131,-0.144,1.438,2.075,1.160,1.099
0.002,-0.054,1.047,1.953,0.732,1.465
0.000,0.020,0.726,0.183,1.465,2.441
-0.016,-0.008,0.872,-0.061,1.099,3.113
-0.059,-0.009,1.028,1.526,1.221,2.258
0.026,-0.047,1.066,1.892,1.587,0.854
0.091,-0.051,1.115,2.136,1.831,0.000
0.054,-0.108,1.050,1.465,1.282,0.854
0.060,-0.032,0.934,1.465,0.610,2.441
-0.009,-0.067,1.001,1.160,1.526,3.601
0.031,-0.003,0.814,0.732,0.549,3.723
0.117,0.034,0.823,1.160,2.258,3.174
-0.060,-0.001,0.789,0.732,0.244,2.563
0.165,-0.051,1.034,1.709,1.953,2.197
-0.047,-0.037,1.047,0.488,-0.183,1.953
-0.065,-0.048,0.872,0.854,2.258,2.197
0.038,0.017,0.714,1.221,1.404,2.563
-0.033,-0.021,0.918,1.526,0.732,2.441
0.157,-0.066,1.059,1.587,1.465,2.014
-0.063,-0.030,0.990,0.793,0.793,1.587
0.016,-0.039,0.932,1.648,2.258,1.526
0.068,-0.005,0.766,2.014,1.038,1.770
0.013,-0.008,0.934,1.709,1.160,2.197
0.014,-0.075,1.089,0.977,0.793,2.380
-0.009,-0.037,1.039,0.488,1.160,2.258
-0.041,-0.047,1.050,1.526,1.831,1.770
0.089,-0.072,0.985,1.526,0.916,1.404
-0.019,-0.084,1.189,1.587,0.427,1.831
-0.031,0.027,0.746,-0.244,0.977,2.197
